24141_1#55.MOUSE	5087	3796	1779	MOUSE	24141_1#55	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
24141_1#56.MOUSE	4653	3418	1633	MOUSE	24141_1#56	g__UBA9475	genus__UBA9475	genus	UBA9475	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__
24141_1#60.MOUSE	3994	2923	1429	MOUSE	24141_1#60	g__Oscillibacter	genus__Oscillibacter	genus	Oscillibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__
24141_1#62.MOUSE	4460	3188	1552	MOUSE	24141_1#62	g__Oscillibacter	genus__Oscillibacter	genus	Oscillibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__
24141_1#73.MOUSE	9262	6609	2687	MOUSE	24141_1#73	g__Eubacterium_J	genus__Eubacterium_J	genus	Eubacterium_J	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__
24141_1#74.MOUSE	5336	4247	1977	MOUSE	24141_1#74	g__Dorea	genus__Dorea	genus	Dorea	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__
24141_1#78.MOUSE	8450	5988	2589	MOUSE	24141_1#78	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
24141_1#81.MOUSE	5194	3852	1836	MOUSE	24141_1#81	g__CAG-81	genus__CAG-81	genus	CAG-81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__
24141_1#83.MOUSE	3748	3130	1658	MOUSE	24141_1#83	g__CAG-81	genus__CAG-81	genus	CAG-81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__
24141_1#85.MOUSE	3928	3235	1609	MOUSE	24141_1#85	f__Anaerovoracaceae	family__Anaerovoracaceae	family	Anaerovoracaceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__
24141_1#86.MOUSE	3958	3256	1680	MOUSE	24141_1#86	g__Dorea	genus__Dorea	genus	Dorea	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__
24141_1#93.MOUSE	7927	5935	2534	MOUSE	24141_1#93	g__Schaedlerella	genus__Schaedlerella	genus	Schaedlerella	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__
31664_4#109.MOUSE	5820	4526	2226	MOUSE	31664_4#109	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
31664_4#19.MOUSE	6798	4834	2101	MOUSE	31664_4#19	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
31664_4#32.MOUSE	2406	1818	975	MOUSE	31664_4#32	f__Erysipelotrichaceae	family__Erysipelotrichaceae	family	Erysipelotrichaceae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__
31664_4#36.MOUSE	8286	5880	2532	MOUSE	31664_4#36	g__Dorea	genus__Dorea	genus	Dorea	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__
31664_4#59.MOUSE	3311	2671	1312	MOUSE	31664_4#59	g__Acutalibacter	genus__Acutalibacter	genus	Acutalibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__
31664_4#65.MOUSE	8272	6237	2618	MOUSE	21999_2#10	g__Schaedlerella	genus__Schaedlerella	genus	Schaedlerella	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__
31664_4#69.MOUSE	4023	3115	1534	MOUSE	31664_4#69	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
31664_4#70.MOUSE	4984	3818	1834	MOUSE	31664_4#70	g__UBA7182	genus__UBA7182	genus	UBA7182	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__
31664_4#72.MOUSE	3418	2675	1353	MOUSE	31664_4#72	g__TF01-11	genus__TF01-11	genus	TF01-11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__
31664_4#83.MOUSE	3773	3153	1619	MOUSE	31664_4#83	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
31664_4#85.MOUSE	4131	3321	1632	MOUSE	31664_4#85	g__Dorea	genus__Dorea	genus	Dorea	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__
31664_4#90.MOUSE	3505	2825	1421	MOUSE	31664_4#90	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
ERR1211980.MOUSE	5036	3729	1776	MOUSE	ERR1211980	g__Lawsonibacter	genus__Lawsonibacter	genus	Lawsonibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
ERR1211990.MOUSE	2669	2113	1129	MOUSE	ERR1211990	g__Actinomyces	genus__Actinomyces	genus	Actinomyces	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__
ERR1211993.MOUSE	2964	2605	1485	MOUSE	ERR1211993	f__Garciellaceae	family__Garciellaceae	family	Garciellaceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Garciellaceae;g__;s__
ERR1212028.MOUSE	3867	3102	1745	MOUSE	ERR1212028	g__Clostridium	genus__Clostridium	genus	Clostridium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
GCA_009649495.MOUSE	2238	1857	1183	MOUSE	GCA_009649495	g__Limosilactobacillus	genus__Limosilactobacillus	genus	Limosilactobacillus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__
GCA_009663775.MOUSE	2183	1785	1128	MOUSE	GCA_009663775	g__Limosilactobacillus	genus__Limosilactobacillus	genus	Limosilactobacillus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__
GCA_009911185.MOUSE	3330	2648	1335	MOUSE	GCA_009911185	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
GCA_009911195.MOUSE	4208	3306	1633	MOUSE	GCA_009911195	g__Kineothrix	genus__Kineothrix	genus	Kineothrix	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__
GCA_009911265.MOUSE	3228	2600	1521	MOUSE	GCA_009911265	g__Senegalia	genus__Senegalia	genus	Senegalia	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__SIT17;g__Senegalia;s__
GCA_009911355.MOUSE	6944	4524	2100	MOUSE	GCA_009911335	f__Butyricicoccaceae	family__Butyricicoccaceae	family	Butyricicoccaceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__;s__
GCA_009911365.MOUSE	4201	3310	1620	MOUSE	31664_4#33	f__Anaerovoracaceae	family__Anaerovoracaceae	family	Anaerovoracaceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__
GCA_009911595.MOUSE	3591	2680	1366	MOUSE	GCA_009911595	g__Lawsonibacter	genus__Lawsonibacter	genus	Lawsonibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
GCA_009911635.MOUSE	2616	2015	1029	MOUSE	24141_1#45	g__D16-34	genus__D16-34	genus	D16-34	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__D16-34;s__
GCA_009911645.MOUSE	4167	3139	1545	MOUSE	GCA_009911645	g__Lawsonibacter	genus__Lawsonibacter	genus	Lawsonibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
GCA_009911695.MOUSE	2756	2115	1070	MOUSE	21999_2#63	f__Eggerthellaceae	family__Eggerthellaceae	family	Eggerthellaceae	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__;s__
GCA_009917305.MOUSE	3832	2884	1376	MOUSE	GCA_009917305	g__Acutalibacter	genus__Acutalibacter	genus	Acutalibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__
GCA_009917485.MOUSE	4886	3710	1723	MOUSE	GCA_009917485	g__CAG-95	genus__CAG-95	genus	CAG-95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__
GCA_009917525.MOUSE	6068	3944	1793	MOUSE	GCA_009917525	g__Acutalibacter	genus__Acutalibacter	genus	Acutalibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__
GCA_009917555.MOUSE	4216	3401	1749	MOUSE	GCA_009917555	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
GCA_009917615.MOUSE	3894	2946	1472	MOUSE	GCA_009917615	g__Lawsonibacter	genus__Lawsonibacter	genus	Lawsonibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
GCA_009917645.MOUSE	5053	4164	2486	MOUSE	GCA_009917645	g__Bacillus_AK	genus__Bacillus_AK	genus	Bacillus_AK	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_A;g__Bacillus_AK;s__
GCA_009935805.MOUSE	2672	2245	1235	MOUSE	GCA_009935805	g__Emergencia	genus__Emergencia	genus	Emergencia	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__
GCA_009935845.MOUSE	3588	2778	1399	MOUSE	GCA_009935845	g__Flavonifractor	genus__Flavonifractor	genus	Flavonifractor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__
GCA_009936055.MOUSE	4639	3506	1610	MOUSE	GCA_009917445	g__Acutalibacter	genus__Acutalibacter	genus	Acutalibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__
PRJDB1459.DRR014734.27.MOUSE	1936	1516	912	MOUSE	PRJDB1459.DRR014734.27	g__Rikenella	genus__Rikenella	genus	Rikenella	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__
PRJDB1460.DRR014782.20.MOUSE	3211	2499	1309	MOUSE	PRJDB1460.DRR014782.20	g__CAG-510	genus__CAG-510	genus	CAG-510	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__
PRJDB1460.DRR014782.32.MOUSE	3805	2959	1395	MOUSE	PRJDB1460.DRR014782.32	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
PRJDB1460.DRR014782.36.MOUSE	2778	2325	1278	MOUSE	PRJDB1460.DRR014782.36	g__1XD8-76	genus__1XD8-76	genus	1XD8-76	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD8-76;s__
PRJDB1461.DRR014783.10.MOUSE	1938	1294	669	MOUSE	PRJDB1461.DRR014783.10	g__UBA11963	genus__UBA11963	genus	UBA11963	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__UBA11963;s__
PRJDB1461.DRR014783.25.MOUSE	3156	2333	1193	MOUSE	PRJDB1461.DRR014783.25	g__Eubacterium_R	genus__Eubacterium_R	genus	Eubacterium_R	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__
PRJDB1461.DRR014783.35.MOUSE	6543	4271	2172	MOUSE	PRJDB1461.DRR014783.35	g__Parabacteroides	genus__Parabacteroides	genus	Parabacteroides	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
PRJDB1461.DRR014783.56.MOUSE	3011	2254	1203	MOUSE	PRJDB1461.DRR014783.56	g__Ruminococcus	genus__Ruminococcus	genus	Ruminococcus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__
PRJDB1461.DRR014783.60.MOUSE	2869	1867	1123	MOUSE	PRJDB1460.DRR014782.34	g__Tidjanibacter	genus__Tidjanibacter	genus	Tidjanibacter	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__
PRJDB1461.DRR014783.61.MOUSE	3125	2411	1293	MOUSE	PRJDB1460.DRR014782.55	g__Butyrivibrio_A	genus__Butyrivibrio_A	genus	Butyrivibrio_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__
PRJDB1461.DRR014783.9.MOUSE	1561	1021	542	MOUSE	PRJDB1461.DRR014783.9	g__CAG-582	genus__CAG-582	genus	CAG-582	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-582;s__
PRJDB1462.DRR014784.13.MOUSE	4887	3637	1719	MOUSE	PRJDB1462.DRR014784.13	g__G11	genus__G11	genus	G11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__G11;s__
PRJDB1462.DRR014784.15.MOUSE	2870	2314	1262	MOUSE	PRJDB1462.DRR014784.15	g__Kineothrix	genus__Kineothrix	genus	Kineothrix	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__
PRJDB1462.DRR014784.17.MOUSE	4880	3513	1638	MOUSE	PRJDB1462.DRR014784.17	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJDB1463.DRR014785.13.MOUSE	3076	2368	1258	MOUSE	PRJDB1463.DRR014785.13	g__CAG-510	genus__CAG-510	genus	CAG-510	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__
PRJDB1464.DRR014786.10.MOUSE	3429	2694	1339	MOUSE	PRJDB1464.DRR014786.10	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJDB1464.DRR014786.32.MOUSE	4629	3404	1595	MOUSE	PRJDB1462.DRR014784.37	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
PRJDB1464.DRR014786.43.MOUSE	1696	1271	742	MOUSE	PRJDB1464.DRR014786.43	f__CAG-552	family__CAG-552	family	CAG-552	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__
PRJDB1464.DRR014786.66.MOUSE	2421	1970	1114	MOUSE	PRJDB1464.DRR014786.66	g__Eubacterium_F	genus__Eubacterium_F	genus	Eubacterium_F	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__
PRJDB6620.DRR121531.6.MOUSE	2114	1647	914	MOUSE	PRJDB6620.DRR121531.6	g__D16-34	genus__D16-34	genus	D16-34	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__D16-34;s__
PRJDB6620.DRR121536.5.MOUSE	2469	1935	1077	MOUSE	PRJDB6620.DRR121536.5	g__Allobaculum	genus__Allobaculum	genus	Allobaculum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__
PRJEB10308.ERR982807.12.MOUSE	1663	1316	777	MOUSE	PRJDB1459.DRR014734.51	f__UBA3700	family__UBA3700	family	UBA3700	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__
PRJEB10308.ERR982813.9.MOUSE	3151	2473	1362	MOUSE	PRJEB10308.ERR982803.27	g__1XD42-69	genus__1XD42-69	genus	1XD42-69	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__
PRJEB10308.ERR982816.2.MOUSE	3440	2933	1501	MOUSE	PRJEB10308.ERR982816.2	g__CAG-95	genus__CAG-95	genus	CAG-95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__
PRJEB10308.ERR982819.18.MOUSE	2878	2069	1175	MOUSE	PRJEB10308.ERR982819.18	g__CAG-485	genus__CAG-485	genus	CAG-485	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__
PRJEB10308.ERR982820.19.MOUSE	3739	2738	1397	MOUSE	PRJEB10308.ERR982820.19	g__Eubacterium_R	genus__Eubacterium_R	genus	Eubacterium_R	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__
PRJEB10308.ERR982823.18.MOUSE	4484	3660	1790	MOUSE	PRJEB10308.ERR982823.18	g__CAG-95	genus__CAG-95	genus	CAG-95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__
PRJEB10308.ERR982826.20.MOUSE	2775	2204	1227	MOUSE	PRJEB10308.ERR982822.4	g__Mailhella	genus__Mailhella	genus	Mailhella	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__
PRJEB10308.ERR982830.13.MOUSE	2778	2008	1120	MOUSE	PRJEB10308.ERR982819.28	g__Paramuribaculum	genus__Paramuribaculum	genus	Paramuribaculum	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__
PRJEB10308.ERR982833.1.MOUSE	4838	3732	1700	MOUSE	PRJEB10308.ERR982810.19	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
PRJEB10308.ERR982835.9.MOUSE	4348	2980	1581	MOUSE	PRJEB10308.ERR982823.26	g__Angelakisella	genus__Angelakisella	genus	Angelakisella	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__
PRJEB10308.ERR982839.1.MOUSE	5548	4040	1954	MOUSE	PRJEB10308.ERR982797.6	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
PRJEB10308.ERR982840.18.MOUSE	18457	11966	4737	MOUSE	PRJEB10308.ERR982801.17	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
PRJEB15095.ERR1562572.5.MOUSE	5894	4220	1921	MOUSE	PRJDB1460.DRR014782.6	g__UBA3282	genus__UBA3282	genus	UBA3282	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__
PRJEB15095.ERR1562574.1.MOUSE	6613	4647	1971	MOUSE	21999_2#9	g__Acutalibacter	genus__Acutalibacter	genus	Acutalibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__
PRJEB15095.ERR1562574.2.MOUSE	1729	1433	850	MOUSE	PRJEB15095.ERR1562574.2	g__Marseille-P3106	genus__Marseille-P3106	genus	Marseille-P3106	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Marseille-P3106;s__
PRJEB15095.ERR1562574.3.MOUSE	4898	3690	1740	MOUSE	PRJDB1462.DRR014784.40	g__UBA3282	genus__UBA3282	genus	UBA3282	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__
PRJEB15095.ERR1562574.8.MOUSE	3443	2747	1398	MOUSE	PRJEB15095.ERR1562571.5	g__Oscillibacter	genus__Oscillibacter	genus	Oscillibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__
PRJEB15095.ERR1562581.5.MOUSE	1747	1282	732	MOUSE	PRJEB15095.ERR1562581.5	g__UBA11940	genus__UBA11940	genus	UBA11940	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__
PRJEB15095.ERR1562581.6.MOUSE	3521	2582	1350	MOUSE	PRJEB15095.ERR1562581.6	g__Oscillibacter	genus__Oscillibacter	genus	Oscillibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__
PRJEB15095.ERR1562582.2.MOUSE	1487	1129	711	MOUSE	PRJEB15095.ERR1562582.2	g__UBA3700	genus__UBA3700	genus	UBA3700	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__UBA3700;s__
PRJEB15095.ERR1562589.2.MOUSE	3626	2558	1277	MOUSE	PRJEB15095.ERR1562589.2	g__CAG-115	genus__CAG-115	genus	CAG-115	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__
PRJEB15341.ERR1614719.1.MOUSE	5155	3476	1800	MOUSE	PRJEB15341.ERR1614718.2	g__Duncaniella	genus__Duncaniella	genus	Duncaniella	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__
PRJEB17697.ERR1725802.1.MOUSE	2265	1376	652	MOUSE	PRJDB1463.DRR014785.4	g__CAG-582	genus__CAG-582	genus	CAG-582	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-582;s__
PRJEB18627.ERR1762091.8.MOUSE	5209	3940	1824	MOUSE	PRJEB18627.ERR1762091.8	g__CAG-95	genus__CAG-95	genus	CAG-95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__
PRJEB18627.ERR1762110.3.MOUSE	5154	3782	1688	MOUSE	PRJEB18627.ERR1762107.9	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
PRJEB18627.ERR1762112.1.MOUSE	2960	2408	1256	MOUSE	PRJEB18627.ERR1762111.15	g__UBA9475	genus__UBA9475	genus	UBA9475	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__
PRJEB18627.ERR1762115.16.MOUSE	5058	3790	1819	MOUSE	PRJEB15095.ERR1562573.2	f__Oscillospiraceae	family__Oscillospiraceae	family	Oscillospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__
PRJEB21357.ERR2011068.7.MOUSE	5199	3272	1741	MOUSE	PRJEB21357.ERR2011067.10	g__Clostridium	genus__Clostridium	genus	Clostridium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
PRJEB21357.ERR2011070.10.MOUSE	12781	8152	3242	MOUSE	PRJEB21357.ERR2011065.11	g__Kineothrix	genus__Kineothrix	genus	Kineothrix	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__
PRJEB22007.ERR2059930.20.MOUSE	2654	1991	1186	MOUSE	PRJEB22007.ERR2059929.40	g__Alistipes	genus__Alistipes	genus	Alistipes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
PRJEB22007.ERR2059933.13.MOUSE	2498	2155	1260	MOUSE	PRJEB22007.ERR2059933.13	g__Dorea	genus__Dorea	genus	Dorea	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__
PRJEB22007.ERR2059933.18.MOUSE	3633	2860	1465	MOUSE	PRJEB22007.ERR2059933.18	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
PRJEB22007.ERR2059933.19.MOUSE	1718	1387	869	MOUSE	PRJEB22007.ERR2059933.19	o__Christensenellales	order__Christensenellales	order	Christensenellales	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__;s__
PRJEB22007.ERR2059933.23.MOUSE	3437	2843	1483	MOUSE	PRJEB22007.ERR2059933.23	g__Dorea	genus__Dorea	genus	Dorea	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__
PRJEB22007.ERR2059933.31.MOUSE	3075	2453	1337	MOUSE	PRJEB22007.ERR2059933.31	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
