s__Peptoniphilus_B_duerdenii.HUMAN	GUT_GENOME243514	s__Peptoniphilus_B duerdenii	species__Peptoniphilus_B duerdenii	species	Peptoniphilus_B duerdenii	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_B;s__Peptoniphilus_B duerdenii
s__Peptoniphilus_E_obesi.HUMAN	GUT_GENOME096285	s__Peptoniphilus_E obesi	species__Peptoniphilus_E obesi	species	Peptoniphilus_E obesi	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_E;s__Peptoniphilus_E obesi
s__Peptostreptococcus_anaerobius.HUMAN	GUT_GENOME003569	s__Peptostreptococcus anaerobius	species__Peptostreptococcus anaerobius	species	Peptostreptococcus anaerobius	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius
s__Peptostreptococcus_russellii.HUMAN	GUT_GENOME045744	s__Peptostreptococcus russellii	species__Peptostreptococcus russellii	species	Peptostreptococcus russellii	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii
s__Peptostreptococcus_russellii_A.HUMAN	GUT_GENOME046256	s__Peptostreptococcus russellii_A	species__Peptostreptococcus russellii_A	species	Peptostreptococcus russellii_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii_A
s__Peptostreptococcus_sp000758885.HUMAN	GUT_GENOME243009	s__Peptostreptococcus sp000758885	species__Peptostreptococcus sp000758885	species	Peptostreptococcus sp000758885	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp000758885
s__Peptostreptococcus_stomatis.HUMAN	GUT_GENOME029628	s__Peptostreptococcus stomatis	species__Peptostreptococcus stomatis	species	Peptostreptococcus stomatis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus stomatis
s__Phascolarctobacterium_A_succinatutens.HUMAN	GUT_GENOME001928	s__Phascolarctobacterium_A succinatutens	species__Phascolarctobacterium_A succinatutens	species	Phascolarctobacterium_A succinatutens	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens
s__Phascolarctobacterium_A_succinatutens_A.HUMAN	GUT_GENOME006255	s__Phascolarctobacterium_A succinatutens_A	species__Phascolarctobacterium_A succinatutens_A	species	Phascolarctobacterium_A succinatutens_A	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_A
s__Phascolarctobacterium_faecium.HUMAN	GUT_GENOME001969	s__Phascolarctobacterium faecium	species__Phascolarctobacterium faecium	species	Phascolarctobacterium faecium	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium
s__Phascolarctobacterium_sp000436095.HUMAN	GUT_GENOME004034	s__Phascolarctobacterium sp000436095	species__Phascolarctobacterium sp000436095	species	Phascolarctobacterium sp000436095	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp000436095
s__Phil1_sp001940855.HUMAN	GUT_GENOME001999	s__Phil1 sp001940855	species__Phil1 sp001940855	species	Phil1 sp001940855	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855
s__Phocea_massiliensis.HUMAN	GUT_GENOME045906	s__Phocea massiliensis	species__Phocea massiliensis	species	Phocea massiliensis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis
s__Phoenicibacter_massiliensis.HUMAN	GUT_GENOME090565	s__Phoenicibacter massiliensis	species__Phoenicibacter massiliensis	species	Phoenicibacter massiliensis	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Phoenicibacter;s__Phoenicibacter massiliensis
s__Pigmentiphaga_sp002188635.HUMAN	GUT_GENOME143124	s__Pigmentiphaga sp002188635	species__Pigmentiphaga sp002188635	species	Pigmentiphaga sp002188635	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pigmentiphaga;s__Pigmentiphaga sp002188635
s__Planomicrobium_massiliensis.HUMAN	GUT_GENOME096465	s__Planomicrobium massiliensis	species__Planomicrobium massiliensis	species	Planomicrobium massiliensis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Planomicrobium;s__Planomicrobium massiliensis
s__Plesiomonas_shigelloides.HUMAN	GUT_GENOME098370	s__Plesiomonas shigelloides	species__Plesiomonas shigelloides	species	Plesiomonas shigelloides	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonas shigelloides
s__Pluralibacter_gergoviae.HUMAN	GUT_GENOME146009	s__Pluralibacter gergoviae	species__Pluralibacter gergoviae	species	Pluralibacter gergoviae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__Pluralibacter gergoviae
s__Porphyromonas_asaccharolytica.HUMAN	GUT_GENOME030466	s__Porphyromonas asaccharolytica	species__Porphyromonas asaccharolytica	species	Porphyromonas asaccharolytica	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas asaccharolytica
s__Porphyromonas_bennonis.HUMAN	GUT_GENOME027390	s__Porphyromonas bennonis	species__Porphyromonas bennonis	species	Porphyromonas bennonis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas bennonis
s__Porphyromonas_somerae.HUMAN	GUT_GENOME038868	s__Porphyromonas somerae	species__Porphyromonas somerae	species	Porphyromonas somerae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas somerae
s__Porphyromonas_uenonis.HUMAN	GUT_GENOME244134	s__Porphyromonas uenonis	species__Porphyromonas uenonis	species	Porphyromonas uenonis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis
s__Porphyromonas_uenonis_A.HUMAN	GUT_GENOME089869	s__Porphyromonas uenonis_A	species__Porphyromonas uenonis_A	species	Porphyromonas uenonis_A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis_A
s__Prevotella_amnii.HUMAN	GUT_GENOME243020	s__Prevotella amnii	species__Prevotella amnii	species	Prevotella amnii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii
s__Prevotella_bivia.HUMAN	GUT_GENOME095594	s__Prevotella bivia	species__Prevotella bivia	species	Prevotella bivia	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bivia
s__Prevotella_buccae.HUMAN	GUT_GENOME002738	s__Prevotella buccae	species__Prevotella buccae	species	Prevotella buccae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella buccae
s__Prevotella_buccalis.HUMAN	GUT_GENOME243241	s__Prevotella buccalis	species__Prevotella buccalis	species	Prevotella buccalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella buccalis
s__Prevotella_colorans.HUMAN	GUT_GENOME242996	s__Prevotella colorans	species__Prevotella colorans	species	Prevotella colorans	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella colorans
s__Prevotella_copri.HUMAN	GUT_GENOME000774	s__Prevotella copri	species__Prevotella copri	species	Prevotella copri	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri
s__Prevotella_copri_A.HUMAN	GUT_GENOME001514	s__Prevotella copri_A	species__Prevotella copri_A	species	Prevotella copri_A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A
s__Prevotella_denticola.HUMAN	GUT_GENOME156507	s__Prevotella denticola	species__Prevotella denticola	species	Prevotella denticola	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella denticola
s__Prevotella_disiens.HUMAN	GUT_GENOME027375	s__Prevotella disiens	species__Prevotella disiens	species	Prevotella disiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens
s__Prevotella_intermedia.HUMAN	GUT_GENOME029221	s__Prevotella intermedia	species__Prevotella intermedia	species	Prevotella intermedia	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia
s__Prevotella_lascolaii.HUMAN	GUT_GENOME070576	s__Prevotella lascolaii	species__Prevotella lascolaii	species	Prevotella lascolaii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella lascolaii
s__Prevotella_melaninogenica.HUMAN	GUT_GENOME155924	s__Prevotella melaninogenica	species__Prevotella melaninogenica	species	Prevotella melaninogenica	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella melaninogenica
s__Prevotella_multisaccharivorax.HUMAN	GUT_GENOME063533	s__Prevotella multisaccharivorax	species__Prevotella multisaccharivorax	species	Prevotella multisaccharivorax	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella multisaccharivorax
s__Prevotella_nigrescens.HUMAN	GUT_GENOME285659	s__Prevotella nigrescens	species__Prevotella nigrescens	species	Prevotella nigrescens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella nigrescens
s__Prevotella_oralis.HUMAN	GUT_GENOME096386	s__Prevotella oralis	species__Prevotella oralis	species	Prevotella oralis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella oralis
s__Prevotella_oris.HUMAN	GUT_GENOME246864	s__Prevotella oris	species__Prevotella oris	species	Prevotella oris	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella oris
s__Prevotella_salivae.HUMAN	GUT_GENOME096168	s__Prevotella salivae	species__Prevotella salivae	species	Prevotella salivae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella salivae
s__Prevotella_sp000431975.HUMAN	GUT_GENOME008600	s__Prevotella sp000431975	species__Prevotella sp000431975	species	Prevotella sp000431975	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000431975
s__Prevotella_sp000434515.HUMAN	GUT_GENOME001773	s__Prevotella sp000434515	species__Prevotella sp000434515	species	Prevotella sp000434515	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434515
s__Prevotella_sp000434975.HUMAN	GUT_GENOME006390	s__Prevotella sp000434975	species__Prevotella sp000434975	species	Prevotella sp000434975	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975
s__Prevotella_sp000435635.HUMAN	GUT_GENOME007490	s__Prevotella sp000435635	species__Prevotella sp000435635	species	Prevotella sp000435635	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000435635
s__Prevotella_sp000436035.HUMAN	GUT_GENOME018143	s__Prevotella sp000436035	species__Prevotella sp000436035	species	Prevotella sp000436035	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436035
s__Prevotella_sp000436595.HUMAN	GUT_GENOME067377	s__Prevotella sp000436595	species__Prevotella sp000436595	species	Prevotella sp000436595	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436595
s__Prevotella_sp000436915.HUMAN	GUT_GENOME012218	s__Prevotella sp000436915	species__Prevotella sp000436915	species	Prevotella sp000436915	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436915
s__Prevotella_sp000834015.HUMAN	GUT_GENOME011273	s__Prevotella sp000834015	species__Prevotella sp000834015	species	Prevotella sp000834015	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000834015
s__Prevotella_sp001275135.HUMAN	GUT_GENOME069441	s__Prevotella sp001275135	species__Prevotella sp001275135	species	Prevotella sp001275135	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp001275135
s__Prevotella_sp002251295.HUMAN	GUT_GENOME157213	s__Prevotella sp002251295	species__Prevotella sp002251295	species	Prevotella sp002251295	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251295
s__Prevotella_sp002251385.HUMAN	GUT_GENOME023744	s__Prevotella sp002251385	species__Prevotella sp002251385	species	Prevotella sp002251385	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251385
s__Prevotella_sp002265625.HUMAN	GUT_GENOME011254	s__Prevotella sp002265625	species__Prevotella sp002265625	species	Prevotella sp002265625	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625
s__Prevotella_sp002298815.MOUSE	PRJEB32890.ERR3357564.6	s__Prevotella sp002298815	species__Prevotella sp002298815	species	Prevotella sp002298815	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002298815
s__Prevotella_sp002299635.HUMAN	GUT_GENOME012251	s__Prevotella sp002299635	species__Prevotella sp002299635	species	Prevotella sp002299635	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002299635
s__Prevotella_sp002300055.HUMAN	GUT_GENOME011471	s__Prevotella sp002300055	species__Prevotella sp002300055	species	Prevotella sp002300055	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002300055
s__Prevotella_sp002350355.HUMAN	GUT_GENOME050475	s__Prevotella sp002350355	species__Prevotella sp002350355	species	Prevotella sp002350355	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002350355
s__Prevotella_sp002480935.HUMAN	GUT_GENOME110662	s__Prevotella sp002480935	species__Prevotella sp002480935	species	Prevotella sp002480935	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002480935
s__Prevotella_sp002481295.HUMAN	GUT_GENOME003640	s__Prevotella sp002481295	species__Prevotella sp002481295	species	Prevotella sp002481295	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002481295
s__Prevotella_sp002933775.MOUSE	GCA_002933775	s__Prevotella sp002933775	species__Prevotella sp002933775	species	Prevotella sp002933775	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002933775
s__Prevotella_sp003447235.HUMAN	GUT_GENOME004704	s__Prevotella sp003447235	species__Prevotella sp003447235	species	Prevotella sp003447235	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235
s__Prevotella_sp900290275.HUMAN	GUT_GENOME011624	s__Prevotella sp900290275	species__Prevotella sp900290275	species	Prevotella sp900290275	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900290275
s__Prevotella_sp900313215.HUMAN	GUT_GENOME004143	s__Prevotella sp900313215	species__Prevotella sp900313215	species	Prevotella sp900313215	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215
s__Prevotella_sp900315955.HUMAN	GUT_GENOME056981	s__Prevotella sp900315955	species__Prevotella sp900315955	species	Prevotella sp900315955	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315955
s__Prevotella_sp900316565.HUMAN	GUT_GENOME285301	s__Prevotella sp900316565	species__Prevotella sp900316565	species	Prevotella sp900316565	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316565
s__Prevotella_sp900317685.HUMAN	GUT_GENOME284003	s__Prevotella sp900317685	species__Prevotella sp900317685	species	Prevotella sp900317685	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900317685
s__Prevotella_stercorea.HUMAN	GUT_GENOME001282	s__Prevotella stercorea	species__Prevotella stercorea	species	Prevotella stercorea	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea
s__Prevotella_timonensis.HUMAN	GUT_GENOME102136	s__Prevotella timonensis	species__Prevotella timonensis	species	Prevotella timonensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis
s__Prevotellamassilia_sp000437675.HUMAN	GUT_GENOME071185	s__Prevotellamassilia sp000437675	species__Prevotellamassilia sp000437675	species	Prevotellamassilia sp000437675	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp000437675
s__Prevotellamassilia_sp002933955.MOUSE	GCA_002933955	s__Prevotellamassilia sp002933955	species__Prevotellamassilia sp002933955	species	Prevotellamassilia sp002933955	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp002933955
s__Prevotellamassilia_timonensis.HUMAN	GUT_GENOME071916	s__Prevotellamassilia timonensis	species__Prevotellamassilia timonensis	species	Prevotellamassilia timonensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis
s__Propionibacterium_freudenreichii.HUMAN	GUT_GENOME000519	s__Propionibacterium freudenreichii	species__Propionibacterium freudenreichii	species	Propionibacterium freudenreichii	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__Propionibacterium freudenreichii
s__Proteus_mirabilis.HUMAN	GUT_GENOME000018	s__Proteus mirabilis	species__Proteus mirabilis	species	Proteus mirabilis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis
s__Proteus_mirabilis.MOUSE	21999_2#26	s__Proteus mirabilis	species__Proteus mirabilis	species	Proteus mirabilis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis
s__Proteus_penneri.HUMAN	GUT_GENOME143633	s__Proteus penneri	species__Proteus penneri	species	Proteus penneri	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus penneri
s__Proteus_sp001722135.HUMAN	GUT_GENOME142606	s__Proteus sp001722135	species__Proteus sp001722135	species	Proteus sp001722135	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus sp001722135
s__Proteus_terrae.HUMAN	GUT_GENOME045543	s__Proteus terrae	species__Proteus terrae	species	Proteus terrae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus terrae
s__Proteus_vulgaris_A.HUMAN	GUT_GENOME145984	s__Proteus vulgaris_A	species__Proteus vulgaris_A	species	Proteus vulgaris_A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus vulgaris_A
s__Provencibacterium_massiliense.HUMAN	GUT_GENOME001307	s__Provencibacterium massiliense	species__Provencibacterium massiliense	species	Provencibacterium massiliense	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense
s__Providencia_alcalifaciens.HUMAN	GUT_GENOME096136	s__Providencia alcalifaciens	species__Providencia alcalifaciens	species	Providencia alcalifaciens	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia alcalifaciens
s__Providencia_alcalifaciens_A.HUMAN	GUT_GENOME096418	s__Providencia alcalifaciens_A	species__Providencia alcalifaciens_A	species	Providencia alcalifaciens_A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia alcalifaciens_A
s__Providencia_rettgeri_C.HUMAN	GUT_GENOME264766	s__Providencia rettgeri_C	species__Providencia rettgeri_C	species	Providencia rettgeri_C	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rettgeri_C
s__Providencia_rettgeri_D.HUMAN	GUT_GENOME075265	s__Providencia rettgeri_D	species__Providencia rettgeri_D	species	Providencia rettgeri_D	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rettgeri_D
s__Providencia_rustigianii.HUMAN	GUT_GENOME096005	s__Providencia rustigianii	species__Providencia rustigianii	species	Providencia rustigianii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rustigianii
s__Providencia_stuartii_B.HUMAN	GUT_GENOME095980	s__Providencia stuartii_B	species__Providencia stuartii_B	species	Providencia stuartii_B	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia stuartii_B
s__Pseudescherichia_sp002298805.HUMAN	GUT_GENOME231320	s__Pseudescherichia sp002298805	species__Pseudescherichia sp002298805	species	Pseudescherichia sp002298805	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudescherichia;s__Pseudescherichia sp002298805
s__Pseudescherichia_vulneris.HUMAN	GUT_GENOME231920	s__Pseudescherichia vulneris	species__Pseudescherichia vulneris	species	Pseudescherichia vulneris	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudescherichia;s__Pseudescherichia vulneris
s__Pseudobutyrivibrio_fibrisolvens.HUMAN	GUT_GENOME147168	s__Pseudobutyrivibrio fibrisolvens	species__Pseudobutyrivibrio fibrisolvens	species	Pseudobutyrivibrio fibrisolvens	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__Pseudobutyrivibrio fibrisolvens
s__Pseudoflavonifractor_capillosus.HUMAN	GUT_GENOME000271	s__Pseudoflavonifractor capillosus	species__Pseudoflavonifractor capillosus	species	Pseudoflavonifractor capillosus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus
s__Pseudomonas_B_luteola.HUMAN	GUT_GENOME096406	s__Pseudomonas_B luteola	species__Pseudomonas_B luteola	species	Pseudomonas_B luteola	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_B;s__Pseudomonas_B luteola
s__Pseudomonas_E_extremaustralis.HUMAN	GUT_GENOME213384	s__Pseudomonas_E extremaustralis	species__Pseudomonas_E extremaustralis	species	Pseudomonas_E extremaustralis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E extremaustralis
s__Pseudomonas_E_massiliensis.HUMAN	GUT_GENOME096468	s__Pseudomonas_E massiliensis	species__Pseudomonas_E massiliensis	species	Pseudomonas_E massiliensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E massiliensis
s__Pseudomonas_aeruginosa.HUMAN	GUT_GENOME096224	s__Pseudomonas aeruginosa	species__Pseudomonas aeruginosa	species	Pseudomonas aeruginosa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa
s__Pseudomonas_citronellolis.HUMAN	GUT_GENOME257704	s__Pseudomonas citronellolis	species__Pseudomonas citronellolis	species	Pseudomonas citronellolis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas citronellolis
s__Pygmaiobacter_massiliensis.HUMAN	GUT_GENOME005466	s__Pygmaiobacter massiliensis	species__Pygmaiobacter massiliensis	species	Pygmaiobacter massiliensis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter;s__Pygmaiobacter massiliensis
