MGBC146746	MGBC163040	g__CAG-873
MGBC146747	MGBC157434	s__UBA3282 sp003612405
MGBC146757	MGBC167141	s__Prevotella sp002933775
MGBC146758	MGBC105490	g__Odoribacter
MGBC146759	MGBC146759	s__Bacteroides intestinalis
MGBC146761	MGBC160833	g__51-20
MGBC146762	MGBC109742	s__Muribaculum sp002492595
MGBC146763	MGBC158044	f__CAG-552
MGBC146764	MGBC115396	g__COE1
MGBC146766	MGBC118768	g__Acetatifactor
MGBC146767	MGBC152050	g__CAG-873
MGBC146768	MGBC150826	g__UBA11940
MGBC146769	MGBC105174	g__UBA7182
MGBC146770	MGBC121271	g__CAG-603
MGBC146771	MGBC134176	g__UBA11940
MGBC146772	MGBC116472	s__Alistipes sp002362235
MGBC146773	MGBC101821	s__Kineothrix sp000403275
MGBC146774	MGBC135202	g__COE1
MGBC146775	MGBC157433	g__CAG-115
MGBC146777	MGBC159253	g__UBA9475
MGBC146778	MGBC163040	g__CAG-873
MGBC146779	MGBC159851	o__Gastranaerophilales
MGBC146796	MGBC158032	s__Paramuribaculum sp900553585
MGBC146797	MGBC153954	g__Paramuribaculum
MGBC146799	MGBC121271	g__CAG-603
MGBC146800	MGBC111863	g__Alistipes
MGBC146801	MGBC163040	g__CAG-873
MGBC146802	MGBC152178	g__Odoribacter
MGBC146803	MGBC108134	g__Paramuribaculum
MGBC146804	MGBC149507	f__Lachnospiraceae
MGBC146805	MGBC164771	g__Eubacterium_F
MGBC146817	MGBC158032	s__Paramuribaculum sp900553585
MGBC146818	MGBC111863	g__Alistipes
MGBC146822	MGBC149507	f__Lachnospiraceae
MGBC146823	MGBC153228	f__Muribaculaceae
MGBC146824	MGBC121271	g__CAG-603
MGBC146825	MGBC109742	s__Muribaculum sp002492595
MGBC146827	MGBC108134	g__Paramuribaculum
MGBC146828	MGBC164593	g__TF01-11
MGBC146829	MGBC161056	g__CAG-95
MGBC146830	MGBC110745	s__Alistipes sp003979135
MGBC146831	MGBC106096	s__UBA7173 sp001689485
MGBC146832	MGBC146413	g__Acetatifactor
MGBC146833	MGBC105311	s__Duncaniella sp002492665
MGBC146834	MGBC157434	s__UBA3282 sp003612405
MGBC146836	MGBC114845	s__1XD42-69 sp003612565
MGBC146838	MGBC152178	g__Odoribacter
MGBC146839	MGBC111351	g__COE1
MGBC146840	MGBC105541	s__UBA3282 sp003611805
MGBC146849	MGBC105490	g__Odoribacter
MGBC146854	MGBC109838	g__TF01-11
MGBC146855	MGBC105311	s__Duncaniella sp002492665
MGBC146859	MGBC121271	g__CAG-603
MGBC146860	MGBC162486	f__UBA3700
MGBC146862	MGBC147098	f__Muribaculaceae
MGBC146863	MGBC000328	s__Phocaeicola vulgatus
MGBC146864	MGBC119115	g__Parabacteroides
MGBC146865	MGBC157102	g__CAG-873
MGBC146866	MGBC114681	g__COE1
MGBC146867	MGBC108169	g__CAG-485
MGBC146868	MGBC153228	f__Muribaculaceae
MGBC146885	MGBC158032	s__Paramuribaculum sp900553585
MGBC146890	MGBC111351	g__COE1
MGBC146891	MGBC121271	g__CAG-603
MGBC146892	MGBC167141	s__Prevotella sp002933775
MGBC146895	MGBC152290	g__CAG-485
MGBC146896	MGBC161649	f__UBA3700
MGBC146897	MGBC108169	g__CAG-485
MGBC146898	MGBC153228	f__Muribaculaceae
MGBC146899	MGBC105311	s__Duncaniella sp002492665
MGBC146900	MGBC149507	f__Lachnospiraceae
MGBC146901	MGBC147098	f__Muribaculaceae
MGBC146902	MGBC145421	g__COE1
MGBC146903	MGBC157434	s__UBA3282 sp003612405
MGBC146905	MGBC108415	s__CAG-485 sp002361155
MGBC146906	MGBC153954	g__Paramuribaculum
MGBC146908	MGBC146938	f__Borkfalkiaceae
MGBC146925	MGBC152290	g__CAG-485
MGBC146926	MGBC161056	g__CAG-95
MGBC146927	MGBC105409	s__Mucispirillum schaedleri
MGBC146928	MGBC157434	s__UBA3282 sp003612405
MGBC146929	MGBC149507	f__Lachnospiraceae
MGBC146930	MGBC121271	g__CAG-603
MGBC146931	MGBC150949	g__ASF356
MGBC146932	MGBC100174	f__Lachnospiraceae
MGBC146933	MGBC164593	g__TF01-11
MGBC146934	MGBC158032	s__Paramuribaculum sp900553585
MGBC146936	MGBC152544	g__UBA9475
MGBC146937	MGBC159247	g__Acetatifactor
MGBC146938	MGBC146938	f__Borkfalkiaceae
MGBC146939	MGBC105490	g__Odoribacter
MGBC146941	MGBC111586	s__TF01-11 sp003611745
MGBC146942	MGBC114398	g__UBA11517
MGBC146956	MGBC105567	s__Ligilactobacillus murinus
MGBC146957	MGBC108134	g__Paramuribaculum
MGBC146958	MGBC159247	g__Acetatifactor
MGBC146959	MGBC111863	g__Alistipes
MGBC146960	MGBC167141	s__Prevotella sp002933775
MGBC146965	MGBC146759	s__Bacteroides intestinalis
MGBC146966	MGBC121271	g__CAG-603
MGBC146967	MGBC106096	s__UBA7173 sp001689485
MGBC146968	MGBC142124	s__RC9 sp002298075
MGBC146969	MGBC157434	s__UBA3282 sp003612405
MGBC146970	MGBC161056	g__CAG-95
MGBC146972	MGBC163040	g__CAG-873
MGBC146986	MGBC105490	g__Odoribacter
MGBC146989	MGBC158032	s__Paramuribaculum sp900553585
MGBC146993	MGBC109742	s__Muribaculum sp002492595
MGBC146994	MGBC121271	g__CAG-603
MGBC146997	MGBC149507	f__Lachnospiraceae
MGBC147000	MGBC111351	g__COE1
MGBC147003	MGBC000328	s__Phocaeicola vulgatus
MGBC147004	MGBC161056	g__CAG-95
MGBC147005	MGBC164771	g__Eubacterium_F
MGBC147025	MGBC153228	f__Muribaculaceae
MGBC147026	MGBC121271	g__CAG-603
MGBC147028	MGBC162486	f__UBA3700
MGBC147029	MGBC118768	g__Acetatifactor
MGBC147031	MGBC110745	s__Alistipes sp003979135
MGBC147032	MGBC114452	g__CAG-873
MGBC147034	MGBC153954	g__Paramuribaculum
MGBC147059	MGBC121271	g__CAG-603
MGBC147060	MGBC161056	g__CAG-95
MGBC147061	MGBC164593	g__TF01-11
MGBC147062	MGBC111351	g__COE1
MGBC147064	MGBC153228	f__Muribaculaceae
MGBC147065	MGBC105541	s__UBA3282 sp003611805
MGBC147066	MGBC157434	s__UBA3282 sp003612405
MGBC147067	MGBC106096	s__UBA7173 sp001689485
MGBC147069	MGBC110745	s__Alistipes sp003979135
MGBC147070	MGBC105311	s__Duncaniella sp002492665
MGBC147071	MGBC152178	g__Odoribacter
MGBC147072	MGBC152089	g__UBA7173
MGBC147073	MGBC149507	f__Lachnospiraceae
MGBC147074	MGBC114845	s__1XD42-69 sp003612565
MGBC147075	MGBC163040	g__CAG-873
MGBC147076	MGBC152639	g__UMGS1004
MGBC147077	MGBC164771	g__Eubacterium_F
MGBC147078	MGBC146413	g__Acetatifactor
MGBC147091	MGBC111863	g__Alistipes
MGBC147092	MGBC105567	s__Ligilactobacillus murinus
MGBC147098	MGBC147098	f__Muribaculaceae
MGBC147101	MGBC121343	g__Eubacterium_R
MGBC147102	MGBC141088	s__COE1 sp002358575
MGBC147104	MGBC105490	g__Odoribacter
MGBC147105	MGBC152290	g__CAG-485
MGBC147108	MGBC114452	g__CAG-873
MGBC147123	MGBC167141	s__Prevotella sp002933775
MGBC147124	MGBC116472	s__Alistipes sp002362235
MGBC147127	MGBC121271	g__CAG-603
MGBC147128	MGBC111351	g__COE1
MGBC147129	MGBC111863	g__Alistipes
MGBC147130	MGBC106096	s__UBA7173 sp001689485
MGBC147131	MGBC142124	s__RC9 sp002298075
MGBC147132	MGBC105311	s__Duncaniella sp002492665
MGBC147133	MGBC151524	s__Alistipes sp002428825
MGBC147134	MGBC159247	g__Acetatifactor
MGBC147135	MGBC152544	g__UBA9475
MGBC147136	MGBC157434	s__UBA3282 sp003612405
MGBC147137	MGBC000384	s__Limosilactobacillus reuteri
MGBC147138	MGBC153228	f__Muribaculaceae
MGBC147139	MGBC143556	g__COE1
MGBC147140	MGBC159717	g__Paramuribaculum
MGBC147141	MGBC114452	g__CAG-873
MGBC147144	MGBC105490	g__Odoribacter
MGBC147160	MGBC105567	s__Ligilactobacillus murinus
MGBC147162	MGBC157434	s__UBA3282 sp003612405
MGBC147163	MGBC147098	f__Muribaculaceae
MGBC147165	MGBC152050	g__CAG-873
MGBC147168	MGBC106096	s__UBA7173 sp001689485
MGBC147169	MGBC105490	g__Odoribacter
MGBC147170	MGBC109742	s__Muribaculum sp002492595
MGBC147171	MGBC153954	g__Paramuribaculum
MGBC147172	MGBC109838	g__TF01-11
MGBC147173	MGBC152089	g__UBA7173
MGBC147174	MGBC167141	s__Prevotella sp002933775
MGBC147175	MGBC159997	g__CAG-873
MGBC147176	MGBC157066	f__Borkfalkiaceae
MGBC147178	MGBC159717	g__Paramuribaculum
MGBC147179	MGBC152290	g__CAG-485
MGBC147180	MGBC163040	g__CAG-873
MGBC147181	MGBC108936	g__UBA9475
MGBC147195	MGBC120144	s__COE1 sp003513705
MGBC147197	MGBC105353	f__Lachnospiraceae
MGBC147198	MGBC161056	g__CAG-95
MGBC147200	MGBC109838	g__TF01-11
MGBC147201	MGBC163040	g__CAG-873
MGBC147219	MGBC158032	s__Paramuribaculum sp900553585
MGBC147221	MGBC142124	s__RC9 sp002298075
MGBC147222	MGBC105311	s__Duncaniella sp002492665
MGBC147223	MGBC151524	s__Alistipes sp002428825
MGBC147232	MGBC105567	s__Ligilactobacillus murinus
MGBC147233	MGBC105174	g__UBA7182
MGBC147235	MGBC121271	g__CAG-603
MGBC147236	MGBC000355	s__Akkermansia muciniphila
MGBC147238	MGBC105311	s__Duncaniella sp002492665
MGBC147240	MGBC111863	g__Alistipes
MGBC147241	MGBC158044	f__CAG-552
MGBC147242	MGBC157433	g__CAG-115
MGBC147243	MGBC159851	o__Gastranaerophilales
MGBC147261	MGBC109742	s__Muribaculum sp002492595
MGBC147265	MGBC111863	g__Alistipes
MGBC147266	MGBC000328	s__Phocaeicola vulgatus
MGBC147267	MGBC161056	g__CAG-95
MGBC147268	MGBC154526	f__Lachnospiraceae
MGBC147269	MGBC110745	s__Alistipes sp003979135
MGBC147270	MGBC111351	g__COE1
MGBC147272	MGBC149507	f__Lachnospiraceae
MGBC147273	MGBC116724	g__UMGS1872
MGBC147274	MGBC163040	g__CAG-873
MGBC147275	MGBC105311	s__Duncaniella sp002492665
MGBC147277	MGBC144733	s__Bacteroides caecimuris
MGBC147288	MGBC158032	s__Paramuribaculum sp900553585
MGBC147289	MGBC141088	s__COE1 sp002358575
MGBC147291	MGBC162486	f__UBA3700
MGBC147292	MGBC105311	s__Duncaniella sp002492665
MGBC147293	MGBC160833	g__51-20
MGBC147294	MGBC111863	g__Alistipes
MGBC147295	MGBC134176	g__UBA11940
MGBC147297	MGBC153675	g__CAG-1435
MGBC147299	MGBC106726	g__UBA11940
MGBC147314	MGBC105567	s__Ligilactobacillus murinus
MGBC147315	MGBC158032	s__Paramuribaculum sp900553585
MGBC147317	MGBC109838	g__TF01-11
MGBC147318	MGBC106096	s__UBA7173 sp001689485
MGBC147319	MGBC121271	g__CAG-603
MGBC147320	MGBC153954	g__Paramuribaculum
MGBC147322	MGBC108134	g__Paramuribaculum
MGBC147324	MGBC157434	s__UBA3282 sp003612405
MGBC147325	MGBC159717	g__Paramuribaculum
MGBC147326	MGBC000395	s__CAG-56 sp004793585
MGBC147328	MGBC149507	f__Lachnospiraceae
MGBC147329	MGBC105311	s__Duncaniella sp002492665
MGBC147346	MGBC108134	g__Paramuribaculum
MGBC147347	MGBC141088	s__COE1 sp002358575
MGBC147348	MGBC162486	f__UBA3700
MGBC147350	MGBC160833	g__51-20
MGBC147354	MGBC153675	g__CAG-1435
MGBC147355	MGBC106726	g__UBA11940
MGBC147373	MGBC158032	s__Paramuribaculum sp900553585
MGBC147374	MGBC109742	s__Muribaculum sp002492595
MGBC147379	MGBC149507	f__Lachnospiraceae
MGBC147380	MGBC159717	g__Paramuribaculum
MGBC147382	MGBC000328	s__Phocaeicola vulgatus
MGBC147383	MGBC105311	s__Duncaniella sp002492665
MGBC147384	MGBC111863	g__Alistipes
MGBC147386	MGBC153228	f__Muribaculaceae
MGBC147387	MGBC161056	g__CAG-95
MGBC147389	MGBC164771	g__Eubacterium_F
MGBC147390	MGBC121271	g__CAG-603
MGBC147404	MGBC161056	g__CAG-95
MGBC147405	MGBC158032	s__Paramuribaculum sp900553585
MGBC147409	MGBC100174	f__Lachnospiraceae
MGBC147411	MGBC105409	s__Mucispirillum schaedleri
MGBC147412	MGBC157434	s__UBA3282 sp003612405
MGBC147413	MGBC152290	g__CAG-485
MGBC147418	MGBC105311	s__Duncaniella sp002492665
MGBC147419	MGBC110745	s__Alistipes sp003979135
MGBC147420	MGBC152639	g__UMGS1004
MGBC147422	MGBC145421	g__COE1
MGBC147423	MGBC163040	g__CAG-873
MGBC147424	MGBC111351	g__COE1
MGBC147425	MGBC157102	g__CAG-873
MGBC147433	MGBC111863	g__Alistipes
MGBC147435	MGBC156614	g__UMGS1370
MGBC147440	MGBC153954	g__Paramuribaculum
MGBC147441	MGBC122486	s__UMGS268 sp900540705
MGBC147442	MGBC141088	s__COE1 sp002358575
MGBC147443	MGBC105541	s__UBA3282 sp003611805
MGBC147444	MGBC142124	s__RC9 sp002298075
MGBC147445	MGBC131349	s__14-2 sp000403315
MGBC147446	MGBC111351	g__COE1
MGBC147447	MGBC134176	g__UBA11940
MGBC147448	MGBC109742	s__Muribaculum sp002492595
MGBC147449	MGBC161056	g__CAG-95
MGBC147451	MGBC164771	g__Eubacterium_F
MGBC147452	MGBC149507	f__Lachnospiraceae
MGBC147453	MGBC152290	g__CAG-485
MGBC147469	MGBC109742	s__Muribaculum sp002492595
MGBC147470	MGBC157434	s__UBA3282 sp003612405
MGBC147471	MGBC153991	f__Lachnospiraceae
MGBC147473	MGBC105409	s__Mucispirillum schaedleri
MGBC147474	MGBC121271	g__CAG-603
MGBC147475	MGBC106096	s__UBA7173 sp001689485
MGBC147477	MGBC160000	g__CAG-95
MGBC147478	MGBC158032	s__Paramuribaculum sp900553585
MGBC147480	MGBC145421	g__COE1
MGBC147482	MGBC131258	g__UBA3282
MGBC147484	MGBC108134	g__Paramuribaculum
MGBC147485	MGBC157066	f__Borkfalkiaceae
MGBC147486	MGBC154005	f__Lachnospiraceae
MGBC147487	MGBC155975	g__UBA9475
MGBC147488	MGBC000441	s__UBA9502 sp003611875
MGBC147505	MGBC108134	g__Paramuribaculum
MGBC147506	MGBC142124	s__RC9 sp002298075
MGBC147507	MGBC157102	g__CAG-873
MGBC147508	MGBC116472	s__Alistipes sp002362235
MGBC147509	MGBC163040	g__CAG-873
MGBC147519	MGBC100174	f__Lachnospiraceae
MGBC147521	MGBC109742	s__Muribaculum sp002492595
MGBC147522	MGBC157434	s__UBA3282 sp003612405
MGBC147523	MGBC167141	s__Prevotella sp002933775
MGBC147525	MGBC131349	s__14-2 sp000403315
MGBC147526	MGBC147098	f__Muribaculaceae
MGBC147527	MGBC108697	s__COE1 sp000403215
MGBC147528	MGBC131258	g__UBA3282
MGBC147529	MGBC163040	g__CAG-873
MGBC147530	MGBC134176	g__UBA11940
MGBC147531	MGBC121271	g__CAG-603
MGBC147557	MGBC106096	s__UBA7173 sp001689485
MGBC147560	MGBC109742	s__Muribaculum sp002492595
MGBC147562	MGBC157433	g__CAG-115
MGBC147563	MGBC121271	g__CAG-603
MGBC147565	MGBC102213	g__Duncaniella
MGBC147566	MGBC157434	s__UBA3282 sp003612405
MGBC147567	MGBC116472	s__Alistipes sp002362235
MGBC147568	MGBC159253	g__UBA9475
MGBC147569	MGBC161056	g__CAG-95
MGBC147570	MGBC157066	f__Borkfalkiaceae
MGBC147571	MGBC146413	g__Acetatifactor
MGBC147572	MGBC163040	g__CAG-873
MGBC147574	MGBC113999	g__COE1
MGBC147589	MGBC106096	s__UBA7173 sp001689485
MGBC147590	MGBC100174	f__Lachnospiraceae
MGBC147591	MGBC159717	g__Paramuribaculum
MGBC147593	MGBC165132	f__Lachnospiraceae
MGBC147594	MGBC111863	g__Alistipes
MGBC147596	MGBC164771	g__Eubacterium_F
MGBC147599	MGBC149507	f__Lachnospiraceae
MGBC147600	MGBC153228	f__Muribaculaceae
MGBC147601	MGBC118768	g__Acetatifactor
MGBC147615	MGBC109742	s__Muribaculum sp002492595
MGBC147616	MGBC105311	s__Duncaniella sp002492665
MGBC147618	MGBC167141	s__Prevotella sp002933775
MGBC147619	MGBC109838	g__TF01-11
MGBC147620	MGBC105490	g__Odoribacter
MGBC147623	MGBC106096	s__UBA7173 sp001689485
MGBC147624	MGBC159717	g__Paramuribaculum
MGBC147625	MGBC153228	f__Muribaculaceae
MGBC147626	MGBC163040	g__CAG-873
MGBC147627	MGBC152290	g__CAG-485
MGBC147636	MGBC167141	s__Prevotella sp002933775
MGBC147639	MGBC106096	s__UBA7173 sp001689485
MGBC147644	MGBC152290	g__CAG-485
MGBC147645	MGBC152089	g__UBA7173
MGBC147646	MGBC114452	g__CAG-873
MGBC147647	MGBC111351	g__COE1
MGBC147648	MGBC153954	g__Paramuribaculum
MGBC147649	MGBC159717	g__Paramuribaculum
MGBC147650	MGBC157434	s__UBA3282 sp003612405
MGBC147651	MGBC163040	g__CAG-873
MGBC147652	MGBC121271	g__CAG-603
MGBC147668	MGBC105567	s__Ligilactobacillus murinus
MGBC147669	MGBC116472	s__Alistipes sp002362235
MGBC147671	MGBC158032	s__Paramuribaculum sp900553585
MGBC147672	MGBC102213	g__Duncaniella
MGBC147673	MGBC147098	f__Muribaculaceae
MGBC147675	MGBC131258	g__UBA3282
MGBC147676	MGBC118768	g__Acetatifactor
MGBC147677	MGBC163040	g__CAG-873
MGBC147679	MGBC149507	f__Lachnospiraceae
MGBC147680	MGBC108169	g__CAG-485
MGBC147681	MGBC108134	g__Paramuribaculum
MGBC147682	MGBC165605	g__Eubacterium_F
MGBC147692	MGBC105567	s__Ligilactobacillus murinus
MGBC147693	MGBC105174	g__UBA7182
MGBC147694	MGBC151524	s__Alistipes sp002428825
MGBC147696	MGBC152178	g__Odoribacter
MGBC147697	MGBC120144	s__COE1 sp003513705
MGBC147698	MGBC153954	g__Paramuribaculum
MGBC147700	MGBC104908	g__UBA11940
MGBC147701	MGBC000113	f__Lachnospiraceae
MGBC147702	MGBC164771	g__Eubacterium_F
MGBC147703	MGBC159717	g__Paramuribaculum
MGBC147704	MGBC105311	s__Duncaniella sp002492665
MGBC147705	MGBC105490	g__Odoribacter
MGBC147725	MGBC111863	g__Alistipes
MGBC147728	MGBC153954	g__Paramuribaculum
MGBC147729	MGBC105174	g__UBA7182
MGBC147730	MGBC164593	g__TF01-11
MGBC147731	MGBC161056	g__CAG-95
MGBC147732	MGBC120144	s__COE1 sp003513705
MGBC147734	MGBC104908	g__UBA11940
MGBC147735	MGBC109742	s__Muribaculum sp002492595
MGBC147736	MGBC121343	g__Eubacterium_R
MGBC147737	MGBC118768	g__Acetatifactor
MGBC147738	MGBC109838	g__TF01-11
MGBC147739	MGBC105353	f__Lachnospiraceae
MGBC147741	MGBC000395	s__CAG-56 sp004793585
MGBC147742	MGBC105311	s__Duncaniella sp002492665
MGBC147743	MGBC148330	f__Oscillospiraceae
MGBC147757	MGBC167141	s__Prevotella sp002933775
MGBC147758	MGBC158032	s__Paramuribaculum sp900553585
MGBC147761	MGBC146759	s__Bacteroides intestinalis
MGBC147763	MGBC108134	g__Paramuribaculum
MGBC147764	MGBC105311	s__Duncaniella sp002492665
MGBC147765	MGBC161056	g__CAG-95
MGBC147768	MGBC157433	g__CAG-115
MGBC147772	MGBC159253	g__UBA9475
MGBC147773	MGBC118768	g__Acetatifactor
MGBC147774	MGBC114452	g__CAG-873
MGBC147775	MGBC135202	g__COE1
MGBC147776	MGBC163040	g__CAG-873
MGBC147802	MGBC105541	s__UBA3282 sp003611805
MGBC147804	MGBC153954	g__Paramuribaculum
MGBC147805	MGBC141088	s__COE1 sp002358575
MGBC147807	MGBC109742	s__Muribaculum sp002492595
MGBC147809	MGBC153228	f__Muribaculaceae
MGBC147810	MGBC105353	f__Lachnospiraceae
MGBC147813	MGBC122214	g__Eubacterium_F
MGBC147814	MGBC105311	s__Duncaniella sp002492665
MGBC147815	MGBC111351	g__COE1
MGBC147816	MGBC152089	g__UBA7173
MGBC147817	MGBC152178	g__Odoribacter
MGBC147818	MGBC114452	g__CAG-873
MGBC147820	MGBC000395	s__CAG-56 sp004793585
MGBC147827	MGBC146759	s__Bacteroides intestinalis
MGBC147828	MGBC105541	s__UBA3282 sp003611805
MGBC147829	MGBC152089	g__UBA7173
MGBC147834	MGBC121271	g__CAG-603
MGBC147835	MGBC147835	g__Ruminiclostridium_E
MGBC147837	MGBC161649	f__UBA3700
MGBC147838	MGBC000328	s__Phocaeicola vulgatus
MGBC147839	MGBC153991	f__Lachnospiraceae
MGBC147840	MGBC108134	g__Paramuribaculum
MGBC147842	MGBC139812	g__Kineothrix
MGBC147843	MGBC162486	f__UBA3700
MGBC147844	MGBC157066	f__Borkfalkiaceae
MGBC147845	MGBC109982	f__Oscillospiraceae
MGBC147846	MGBC141840	s__CAG-95 sp000403495
MGBC147847	MGBC131258	g__UBA3282
MGBC147848	MGBC152421	g__UMGS1004
MGBC147849	MGBC160019	g__CAG-1435
MGBC147868	MGBC167141	s__Prevotella sp002933775
MGBC147870	MGBC158032	s__Paramuribaculum sp900553585
MGBC147874	MGBC157434	s__UBA3282 sp003612405
MGBC147875	MGBC157102	g__CAG-873
MGBC147878	MGBC145421	g__COE1
MGBC147879	MGBC134176	g__UBA11940
MGBC147880	MGBC148030	g__UMGS1004
MGBC147881	MGBC159247	g__Acetatifactor
MGBC147882	MGBC121271	g__CAG-603
MGBC147883	MGBC163040	g__CAG-873
MGBC147884	MGBC105490	g__Odoribacter
MGBC147901	MGBC151524	s__Alistipes sp002428825
MGBC147904	MGBC105567	s__Ligilactobacillus murinus
MGBC147905	MGBC159717	g__Paramuribaculum
MGBC147906	MGBC164593	g__TF01-11
MGBC147908	MGBC111863	g__Alistipes
MGBC147909	MGBC109838	g__TF01-11
MGBC147911	MGBC106096	s__UBA7173 sp001689485
MGBC147912	MGBC109742	s__Muribaculum sp002492595
MGBC147913	MGBC153954	g__Paramuribaculum
MGBC147914	MGBC103686	g__UBA3282
MGBC147915	MGBC118768	g__Acetatifactor
MGBC147916	MGBC153675	g__CAG-1435
MGBC147927	MGBC158032	s__Paramuribaculum sp900553585
MGBC147929	MGBC164593	g__TF01-11
MGBC147930	MGBC153954	g__Paramuribaculum
MGBC147931	MGBC109742	s__Muribaculum sp002492595
MGBC147933	MGBC118768	g__Acetatifactor
MGBC147934	MGBC105490	g__Odoribacter
MGBC147935	MGBC149507	f__Lachnospiraceae
MGBC147936	MGBC111863	g__Alistipes
MGBC147937	MGBC106096	s__UBA7173 sp001689485
MGBC147938	MGBC163040	g__CAG-873
MGBC147947	MGBC167141	s__Prevotella sp002933775
MGBC147949	MGBC135202	g__COE1
MGBC147950	MGBC105311	s__Duncaniella sp002492665
MGBC147951	MGBC153954	g__Paramuribaculum
MGBC147952	MGBC158044	f__CAG-552
MGBC147955	MGBC104191	g__Oscillibacter
MGBC147957	MGBC148030	g__UMGS1004
MGBC147958	MGBC108232	g__Acetatifactor
MGBC147959	MGBC147959	g__Acetatifactor
MGBC147960	MGBC162018	g__UBA11940
MGBC147961	MGBC105174	g__UBA7182
MGBC147962	MGBC101821	s__Kineothrix sp000403275
MGBC147963	MGBC143865	g__CAG-115
MGBC147966	MGBC153991	f__Lachnospiraceae
MGBC147967	MGBC142924	o__Gastranaerophilales
MGBC147968	MGBC141840	s__CAG-95 sp000403495
MGBC147987	MGBC108134	g__Paramuribaculum
MGBC147989	MGBC152178	g__Odoribacter
MGBC147990	MGBC105311	s__Duncaniella sp002492665
MGBC147991	MGBC142124	s__RC9 sp002298075
MGBC147992	MGBC162486	f__UBA3700
MGBC147993	MGBC121271	g__CAG-603
MGBC147994	MGBC145421	g__COE1
MGBC147996	MGBC104908	g__UBA11940
MGBC147997	MGBC157066	f__Borkfalkiaceae
MGBC147999	MGBC149507	f__Lachnospiraceae
MGBC148020	MGBC000328	s__Phocaeicola vulgatus
MGBC148022	MGBC159247	g__Acetatifactor
MGBC148023	MGBC106096	s__UBA7173 sp001689485
MGBC148024	MGBC157102	g__CAG-873
MGBC148028	MGBC108936	g__UBA9475
MGBC148029	MGBC160006	g__CAG-873
MGBC148030	MGBC148030	g__UMGS1004
MGBC148031	MGBC163040	g__CAG-873
MGBC148032	MGBC152178	g__Odoribacter
MGBC148033	MGBC134176	g__UBA11940
MGBC148036	MGBC102213	g__Duncaniella
MGBC148037	MGBC144733	s__Bacteroides caecimuris
MGBC148069	MGBC105567	s__Ligilactobacillus murinus
MGBC148072	MGBC105490	g__Odoribacter
MGBC148073	MGBC000328	s__Phocaeicola vulgatus
MGBC148074	MGBC118768	g__Acetatifactor
MGBC148076	MGBC121271	g__CAG-603
MGBC148077	MGBC105174	g__UBA7182
MGBC148078	MGBC158044	f__CAG-552
MGBC148080	MGBC157433	g__CAG-115
MGBC148082	MGBC152050	g__CAG-873
MGBC148083	MGBC115396	g__COE1
MGBC148085	MGBC101821	s__Kineothrix sp000403275
MGBC148087	MGBC161056	g__CAG-95
MGBC148108	MGBC161056	g__CAG-95
MGBC148109	MGBC105567	s__Ligilactobacillus murinus
MGBC148110	MGBC155975	g__UBA9475
MGBC148112	MGBC121271	g__CAG-603
MGBC148115	MGBC137711	g__UBA946
MGBC148117	MGBC105409	s__Mucispirillum schaedleri
MGBC148118	MGBC157066	f__Borkfalkiaceae
MGBC148119	MGBC157433	g__CAG-115
MGBC148120	MGBC157434	s__UBA3282 sp003612405
MGBC148121	MGBC000328	s__Phocaeicola vulgatus
MGBC148123	MGBC146413	g__Acetatifactor
MGBC148126	MGBC163040	g__CAG-873
MGBC148141	MGBC158032	s__Paramuribaculum sp900553585
MGBC148143	MGBC165132	f__Lachnospiraceae
MGBC148144	MGBC121271	g__CAG-603
MGBC148145	MGBC120144	s__COE1 sp003513705
MGBC148147	MGBC161056	g__CAG-95
MGBC148148	MGBC109742	s__Muribaculum sp002492595
MGBC148150	MGBC105311	s__Duncaniella sp002492665
MGBC148151	MGBC157434	s__UBA3282 sp003612405
MGBC148152	MGBC122917	g__UBA11940
MGBC148153	MGBC151524	s__Alistipes sp002428825
MGBC148154	MGBC164771	g__Eubacterium_F
MGBC148155	MGBC111863	g__Alistipes
MGBC148157	MGBC105541	s__UBA3282 sp003611805
MGBC148167	MGBC105567	s__Ligilactobacillus murinus
MGBC148169	MGBC153954	g__Paramuribaculum
MGBC148170	MGBC105490	g__Odoribacter
MGBC148172	MGBC109838	g__TF01-11
MGBC148176	MGBC109742	s__Muribaculum sp002492595
MGBC148177	MGBC157434	s__UBA3282 sp003612405
MGBC148179	MGBC159997	g__CAG-873
MGBC148180	MGBC108936	g__UBA9475
MGBC148181	MGBC159717	g__Paramuribaculum
MGBC148182	MGBC102213	g__Duncaniella
MGBC148183	MGBC152290	g__CAG-485
MGBC148184	MGBC157066	f__Borkfalkiaceae
MGBC148187	MGBC163040	g__CAG-873
MGBC148204	MGBC105567	s__Ligilactobacillus murinus
MGBC148205	MGBC100174	f__Lachnospiraceae
MGBC148207	MGBC157434	s__UBA3282 sp003612405
MGBC148208	MGBC104730	g__Eubacterium_J
MGBC148210	MGBC111863	g__Alistipes
MGBC148211	MGBC121271	g__CAG-603
MGBC148212	MGBC109838	g__TF01-11
MGBC148213	MGBC105490	g__Odoribacter
MGBC148215	MGBC161056	g__CAG-95
MGBC148217	MGBC106096	s__UBA7173 sp001689485
MGBC148218	MGBC164771	g__Eubacterium_F
MGBC148219	MGBC113999	g__COE1
MGBC148221	MGBC108697	s__COE1 sp000403215
